TRT,REP,WMGT,SMPL,NRTE,HILL,HGHT,NTIL,NTShB,TIL1,SHB1,GL1,DL1,SLA1,SLB1,SLC1,SLD1,SLE1,SLF1,TIL2,SHB2,GL2,DL2,SLA2,SLB2,SLC2,SLD2,SLE2,SLF2,TIL3,SHB3,GL3,DL3,SLA3,SLB3,SLC3,SLD3,SLE3,SLF3,TIL4,SHB4,GL4,DL4,SLA4,SLB4,SLC4,SLD4,SLE4,SLF4
T2,4,PDL,B,N1,8,64.3,9,0,1,,6,0,,,,,,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,4,PDL,B,N1,9,73,19,0,1,,6,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T3,1,PDL,A,N2,1,70,23,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,1,PDL,A,N2,2,65.2,15,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,1,
T3,1,PDL,A,N2,3,71.2,15,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,1,PDL,A,N2,4,66.5,14,0,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T3,1,PDL,A,N2,5,85.5,17,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,1,
T3,1,PDL,A,N2,6,71.2,13,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T3,1,PDL,A,N2,7,78,18,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,1,PDL,A,N2,8,75.5,16,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,1,PDL,A,N2,9,86.7,18,3,1,,5,0,,,,,,,2,,5,0,,,,,,,3,2,5,0,,,,,1,,4,2,5,0,,,,,1,
T3,1,PDL,B,N2,1,72.5,18,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,1,PDL,B,N2,2,65.2,21,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T3,1,PDL,B,N2,3,83.2,29,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T3,1,PDL,B,N2,4,71,18,3,1,,5,0,,,,,,,2,,5,0,,,,,,,3,1,5,0,,,,,,,4,2,5,0,,,,1,,
T3,1,PDL,B,N2,5,78.2,27,4,1,,5,0,,,,,,,2,,5,0,,,,,,,3,2,5,0,,,,1,,,4,2,5,0,,,,1,,
T3,1,PDL,B,N2,6,71.3,18,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,,
T3,1,PDL,B,N2,7,92.5,22,3,1,,5,0,,,,,,,2,,5,0,,,,,,,3,2,5,0,,,,1,,,4,2,5,0,,,,1,,
T3,1,PDL,B,N2,8,75,22,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,,
T3,1,PDL,B,N2,9,78.3,32,3,1,,5,0,,,,,,,2,,5,0,,,,,,,3,1,5,0,,,,1,,,4,2,5,0,,,,1,,
T3,2,PDL,A,N2,1,75.4,19,2,1,,4,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,2,PDL,A,N2,2,79.5,30,5,1,2,5,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,A,N2,3,79,24,5,1,2,5,0,,,,2,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,A,N2,4,85.2,25,4,1,2,5,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,A,N2,5,86,28,5,1,2,5,0,,,,2,,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T3,2,PDL,A,N2,6,80.5,16,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,A,N2,7,76.3,27,4,1,2,5,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,A,N2,8,76.5,24,3,1,1,5,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,A,N2,9,78,16,2,1,,5,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,B,N2,1,78.4,25,3,1,2,5,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,B,N2,2,77.6,27,2,1,,5,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,B,N2,3,68,24,2,1,,4,0,,,,1,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,2,PDL,B,N2,4,77.2,25,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,B,N2,5,76.5,29,4,1,1,4,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,B,N2,6,70,20,2,1,,5,0,,,,1,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,B,N2,7,79.5,20,2,1,,5,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,B,N2,8,77.5,25,4,1,2,5,0,,,,2,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,B,N2,9,74,19,1,1,,5,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,3,PDL,A,N2,1,76,20,5,1,1,5,0,,,,,,,2,1,5,0,,,,,,,3,1,6,0,,,,,,,4,1,6,0,,,,,,
T3,3,PDL,A,N2,2,62,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T3,3,PDL,A,N2,3,82.6,23,23,1,4,7,0,,,,,,,2,1,7,0,,,,,,,3,4,7,0,,,,,,,4,4,5,0,,,,,,
T3,3,PDL,A,N2,4,73,22,1,1,1,7,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T3,3,PDL,A,N2,5,70,24,4,1,1,5,0,,,,,,,2,1,6,0,,,,,,,3,1,5,0,,,,,,,4,1,4,0,,,,,,
T3,3,PDL,A,N2,6,68.5,16,2,1,1,7,1,,,,,,,2,1,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T3,3,PDL,A,N2,7,79,18,4,1,3,3,0,,,,,,,2,1,5,0,,,,,,,3,1,7,0,,,,,,,4,1,7,0,,,,,,
T3,3,PDL,A,N2,8,78.9,24,3,1,1,7,0,,,,,,,2,1,5,0,,,,,,,3,1,5,0,,,,,,,4,,5,0,,,,,,
T3,3,PDL,A,N2,9,81,15,3,1,1,5,0,,,,,,,2,1,7,0,,,,,,,3,1,5,0,,,,,,,4,,5,0,,,,,,
T3,3,PDL,B,N2,1,77,33,12,1,3,5,0,,,,,,,2,1,5,0,,,,,,,3,2,5,0,,,,,,,4,4,5,0,,,,,,
T3,3,PDL,B,N2,2,76,19,2,1,2,4,1,,,,,,,2,2,5,0,,,,,3,,3,1,6,0,,,,,,1,4,,5,0,,,,,,
T3,3,PDL,B,N2,3,83,30,7,1,1,4,1,,,,,,,2,2,5,0,,,,,,,3,1,5,0,,,,,,,4,1,5,0,,,,,,
T3,3,PDL,B,N2,4,67.5,19,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,3,PDL,B,N2,5,75,19,2,1,1,6,0,,,,,,,2,,5,0,,,,,,,3,2,6,0,,,,,,,4,,5,0,,,,,,
T3,3,PDL,B,N2,6,69,14,1,1,2,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,3,PDL,B,N2,7,80,18,3,1,2,5,1,,,,,,,2,3,7,0,,,,,,,3,1,7,0,,,,,,,4,,5,0,,,,,,
T3,3,PDL,B,N2,8,74.6,18,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T3,3,PDL,B,N2,9,85,19,8,1,3,6,0,,,,,,,2,2,5,0,,,,,,,3,2,6,0,,,,,,,4,1,6,0,,,,,,
T3,4,PDL,A,N2,1,79.5,37,9,1,1,6,0,,,,1,,,2,2,5,0,,,,,1,,3,,6,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,A,N2,2,87,22,8,1,2,5,0,,,,1,,,2,2,6,0,,,,2,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,A,N2,3,79,17,3,1,1,5,0,,,,,1,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,A,N2,4,74.5,17,4,1,1,6,0,,,,1,,,2,1,5,0,,,,,1,,3,,5,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,A,N2,5,80,23,5,1,1,6,0,,,,1,,,2,1,6,0,,,,,1,,3,,5,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,A,N2,6,78.3,19,3,1,1,5,0,,,,1,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,A,N2,7,87.2,23,12,1,2,6,0,,,,,1,,2,2,6,0,,,,1,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,A,N2,8,78.6,15,3,1,2,6,0,,,,,1,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,A,N2,9,76,18,3,1,1,5,0,,,,,1,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,B,N2,1,79.4,16,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,B,N2,2,77,29,2,1,1,6,0,,,,,1,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,B,N2,3,78,21,3,1,,6,0,,,,,1,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,B,N2,4,80.3,26,2,1,,5,0,,,,,1,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,B,N2,5,82.5,15,2,1,,6,0,,,,,1,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,B,N2,6,81.5,24,6,1,1,6,0,,,,,2,,2,2,6,0,,,,,1,,3,,5,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,B,N2,7,95.2,30,9,1,2,6,0,,,,,2,,2,2,6,0,,,,2,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,B,N2,8,82,27,5,1,1,6,0,,,,,1,,2,1,5,0,,,,,1,,3,,6,0,,,,,,,4,,6,0,,,,,,
T3,4,PDL,B,N2,9,89,18,4,1,1,6,0,,,,,1,,2,1,6,0,,,,,1,,3,,6,0,,,,,,,4,,6,0,,,,,,
T4,1,AWD,A,N0,1,56.2,13,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,1,AWD,A,N0,2,61.5,12,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,1,AWD,A,N0,3,59.2,15,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,,
T4,1,AWD,A,N0,4,57.5,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,1,AWD,A,N0,5,59.5,11,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,1,AWD,A,N0,6,56.5,17,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T4,1,AWD,A,N0,7,60.5,19,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T4,1,AWD,A,N0,8,65,19,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T4,1,AWD,A,N0,9,51.3,11,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T4,1,AWD,B,N0,1,56.2,14,3,1,,5,0,,,,,,,2,,5,0,,,,,,,3,2,5,0,,,,,,,4,2,5,0,,,,,,
T4,1,AWD,B,N0,2,61.5,23,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T4,1,AWD,B,N0,3,60.3,21,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T4,1,AWD,B,N0,4,60.5,17,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,,
T4,1,AWD,B,N0,5,59.5,20,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,1,AWD,B,N0,6,64,16,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,,
T4,1,AWD,B,N0,7,56.5,12,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,1,AWD,B,N0,8,61,13,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,1,AWD,B,N0,9,59.2,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,A,N0,1,69.5,15,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,A,N0,2,68,17,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,A,N0,3,74,17,3,1,1,5,0,,,,,1,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,A,N0,4,73.2,20,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T4,2,AWD,A,N0,5,70.5,27,2,1,1,5,0,,,,,1,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,A,N0,6,72,15,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,A,N0,7,60.5,12,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,A,N0,8,65,12,2,1,1,5,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,A,N0,9,67.3,26,2,1,1,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,B,N0,1,57,22,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,B,N0,2,50.5,7,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,B,N0,3,52.4,17,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,B,N0,4,64,16,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,B,N0,5,61.5,19,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,B,N0,6,66,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,B,N0,7,48,7,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,B,N0,8,53.5,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,B,N0,9,51.2,15,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,A,N0,1,48,11,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,A,N0,2,46,10,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,A,N0,3,55.5,11,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,A,N0,4,69,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,A,N0,5,50,12,2,1,1,4,1,,,,,,,2,1,5,1,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,A,N0,6,58,17,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T4,3,AWD,A,N0,7,51,19,4,1,2,4,2,,,,,,,2,2,4,1,,,,,,,3,1,5,1,,,,,,,4,1,5,1,,,,,,
T4,3,AWD,A,N0,8,54,17,1,1,1,4,2,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,A,N0,9,57,13,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,B,N0,1,62.7,11,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,B,N0,2,58,16,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,B,N0,3,68,20,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,B,N0,4,51,10,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,B,N0,5,59,16,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,B,N0,6,72,16,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T4,3,AWD,B,N0,7,64,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,B,N0,8,71,14,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,3,AWD,B,N0,9,54,4,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,A,N0,1,63.7,20,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,A,N0,2,56.6,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,A,N0,3,56.5,20,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,A,N0,4,54.2,15,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,A,N0,5,68,22,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,A,N0,6,57.7,15,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T4,4,AWD,A,N0,7,56.5,19,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,A,N0,8,57.4,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,A,N0,9,59,18,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,B,N0,1,62.2,15,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,B,N0,2,58.5,15,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,B,N0,3,60,13,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,B,N0,4,55.5,12,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,B,N0,5,55,14,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,B,N0,6,62.5,15,1,1,1,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,B,N0,7,57.5,20,4,1,1,3,3,,,,,,,2,1,3,2,,,,,,,3,1,5,0,,,,,,,4,1,4,1,,,,,,
