TRT,REP,WMGT,SMPL,NRTE,HILL,HGHT,NTIL,NTShB,TIL1,SHB1,GL1,DL1,SLA1,SLB1,SLC1,SLD1,SLE1,SLF1,TIL2,SHB2,GL2,DL2,SLA2,SLB2,SLC2,SLD2,SLE2,SLF2,TIL3,SHB3,GL3,DL3,SLA3,SLB3,SLC3,SLD3,SLE3,SLF3,TIL4,SHB4,GL4,DL4,SLA4,SLB4,SLC4,SLD4,SLE4,SLF4
T4,4,AWD,B,N0,8,57.7,22,1,1,1,4,1,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T4,4,AWD,B,N0,9,59.2,15,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,A,N1,1,69.5,19,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,A,N1,2,76,28,0,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T5,1,AWD,A,N1,3,75,20,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,,
T5,1,AWD,A,N1,4,74.5,20,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,A,N1,5,70.3,24,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T5,1,AWD,A,N1,6,73.2,26,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,A,N1,7,72.4,17,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,A,N1,8,77,22,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,A,N1,9,77.3,25,0,1,,6,0,,,,,,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,1,AWD,B,N1,1,71.6,26,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,B,N1,2,79.2,24,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T5,1,AWD,B,N1,3,75.6,19,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,B,N1,4,68.7,15,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,1,
T5,1,AWD,B,N1,5,70.3,26,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,B,N1,6,73.6,12,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,B,N1,7,77.4,21,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,B,N1,8,77.3,27,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T5,1,AWD,B,N1,9,65.4,15,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,2,AWD,A,N1,1,75,15,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T5,2,AWD,A,N1,2,74.8,12,0,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T5,2,AWD,A,N1,3,72,21,5,1,1,5,0,,,,,1,,2,1,5,0,,,,1,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,2,AWD,A,N1,4,76,22,3,1,1,6,0,,,,,1,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T5,2,AWD,A,N1,5,72.5,14,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,2,AWD,A,N1,6,72.3,18,1,1,,6,0,,,,,1,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,2,AWD,A,N1,7,81,11,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T5,2,AWD,A,N1,8,76,17,4,1,1,6,0,,,,,1,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,2,AWD,A,N1,9,75.8,25,3,1,1,6,0,,,,,1,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T5,2,AWD,B,N1,1,72,23,5,1,2,5,0,,,,,2,,2,2,5,0,,,,,1,,3,,6,0,,,,,,,4,,6,0,,,,,,
T5,2,AWD,B,N1,2,79.2,23,2,1,1,6,0,,,,,1,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,2,AWD,B,N1,3,74,23,7,1,1,6,0,,,,,1,,2,1,6,0,,,,,1,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,2,AWD,B,N1,4,85,22,4,1,1,6,0,,,,,1,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,2,AWD,B,N1,5,79,23,5,1,1,5,0,,,,,1,,2,1,6,0,,,,,1,,3,,6,0,,,,,,,4,,5,0,,,,,,
T5,2,AWD,B,N1,6,74.3,22,4,1,1,6,0,,,,,,,2,,6,0,,,,,1,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,2,AWD,B,N1,7,76.9,20,5,1,1,6,0,,,,,1,,2,2,5,0,,,,,1,,3,,6,0,,,,,,,4,,6,0,,,,,,
T5,2,AWD,B,N1,8,79,13,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,2,AWD,B,N1,9,79,22,3,1,1,6,0,,,,,1,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,3,AWD,A,N1,1,62.5,11,2,1,1,4,1,,,,,,,2,1,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,3,AWD,A,N1,2,71,24,11,1,1,4,1,,,,,,,2,1,3,2,,,,,,,3,2,2,2,,,4,4,,,4,1,4,0,,,,,,
T5,3,AWD,A,N1,3,69,19,0,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,3,AWD,A,N1,4,72,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,3,AWD,A,N1,5,66,14,3,1,1,4,1,,,,,,,2,1,5,0,,,,,,,3,1,5,0,,,,,,,4,,5,0,,,,,,
T5,3,AWD,A,N1,6,65.2,12,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,3,AWD,A,N1,7,76,17,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,3,AWD,A,N1,8,74,14,3,1,1,5,0,,,,,,,2,1,5,0,,,,,,,3,1,5,0,,,,,,,4,,5,0,,,,,,
T5,3,AWD,A,N1,9,70,22,0,1,,6,0,,,,,,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,3,AWD,B,N1,1,72,21,4,1,1,4,1,,,,,,,2,1,4,1,,,,,5,,3,1,4,1,,,,,,,4,1,5,0,,,,,,
T5,3,AWD,B,N1,2,70.2,17,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,3,AWD,B,N1,3,75.5,19,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,3,AWD,B,N1,4,65,20,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T5,3,AWD,B,N1,5,74,21,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,3,AWD,B,N1,6,68,11,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,3,AWD,B,N1,7,74,15,3,1,1,4,1,,,,,,,2,1,4,1,,,,,,,3,1,4,0,,,,1,,,4,,5,0,,,,,,
T5,3,AWD,B,N1,8,73.5,20,1,1,1,4,1,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,3,AWD,B,N1,9,64.5,16,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,4,AWD,A,N1,1,70,17,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,4,AWD,A,N1,2,67,19,1,1,1,6,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T5,4,AWD,A,N1,3,67,17,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,4,AWD,A,N1,4,60,19,7,1,1,5,0,,,,,,,2,1,4,2,,,,,,,3,1,5,0,,,,,,,4,1,5,1,,,,,,
T5,4,AWD,A,N1,5,58,9,0,1,,6,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T5,4,AWD,A,N1,6,70.1,18,1,1,3,4,2,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,4,AWD,A,N1,7,65,20,2,1,2,6,1,,,,,,,2,3,3,3,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,4,AWD,A,N1,8,76.4,27,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,4,AWD,A,N1,9,70.8,20,4,1,1,5,0,,,,,,,2,2,4,2,,,,,,,3,2,5,1,,,,,,,4,1,5,1,,,,,,
T5,4,AWD,B,N1,1,73.5,13,2,1,1,5,0,,,,,,,2,1,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,4,AWD,B,N1,2,79,20,1,1,1,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,4,AWD,B,N1,3,73,21,2,1,1,5,0,,,,,,,2,2,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,4,AWD,B,N1,4,79,18,2,1,4,4,1,,,,,,,2,3,5,1,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T5,4,AWD,B,N1,5,78,19,0,1,,6,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T5,4,AWD,B,N1,6,74,14,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,4,AWD,B,N1,7,78.3,21,2,1,1,5,1,,,,,,,2,3,5,1,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,4,AWD,B,N1,8,82.3,14,2,1,1,5,1,,,,,,,2,2,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,4,AWD,B,N1,9,53,9,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,1,AWD,A,N2,1,78.2,34,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T6,1,AWD,A,N2,2,74.3,19,2,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,2,5,0,,,,,,
T6,1,AWD,A,N2,3,69.2,16,1,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,1,6,0,,,,,,
T6,1,AWD,A,N2,4,77.5,20,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,1,AWD,A,N2,5,88,30,3,1,,5,0,,,,,,,2,,5,0,,,,,,,3,3,5,0,,,,,2,,4,2,5,0,,,,1,,
T6,1,AWD,A,N2,6,65.2,15,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,2,
T6,1,AWD,A,N2,7,81.5,23,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,,
T6,1,AWD,A,N2,8,70.2,15,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,1,
T6,1,AWD,A,N2,9,72.5,28,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,,
T6,1,AWD,B,N2,1,68.3,14,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,1,
T6,1,AWD,B,N2,2,71.5,23,3,1,,5,0,,,,,,,2,,5,0,,,,,,,3,2,5,0,,,,,1,,4,3,5,0,,,,,2,
T6,1,AWD,B,N2,3,75.4,23,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,2,6,0,,,,,,
T6,1,AWD,B,N2,4,72.3,26,2,1,,6,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,2,5,0,,,,,1,
T6,1,AWD,B,N2,5,74.7,15,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T6,1,AWD,B,N2,6,74.4,28,5,1,,5,0,,,,,,,2,2,5,0,,,,,1,,3,3,5,0,,,,2,,,4,3,5,0,,,,,2,
T6,1,AWD,B,N2,7,75.6,32,3,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,2,5,0,,,,,1,
T6,1,AWD,B,N2,8,75.6,23,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,1,5,0,,,,,,
T6,1,AWD,B,N2,9,80.5,12,2,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,3,5,0,,,,,2,
T6,2,AWD,A,N2,1,75.5,20,2,1,,6,0,,,,,1,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,2,AWD,A,N2,2,80,20,2,1,1,6,0,,,,,1,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,2,AWD,A,N2,3,77,20,2,1,,5,0,,,,,1,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T6,2,AWD,A,N2,4,84.3,28,6,1,2,6,0,,,,,2,,2,,5,0,,,,,,,3,2,6,0,,,,,1,,4,,5,0,,,,,,
T6,2,AWD,A,N2,5,84.8,20,6,1,2,6,0,,,,,1,,2,,6,0,,,,,,,3,2,6,0,,,,,1,,4,,6,0,,,,,,
T6,2,AWD,A,N2,6,79,20,3,1,,6,0,,,,,2,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,2,AWD,A,N2,7,80,15,4,1,2,6,0,,,,,1,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,2,AWD,A,N2,8,74,18,4,1,1,6,0,,,,,1,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T6,2,AWD,A,N2,9,78,25,4,1,2,6,0,,,,,2,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,2,AWD,B,N2,1,67.2,23,5,1,1,6,0,,,,,1,,2,,5,0,,,,,,,3,1,5,0,,,,,1,,4,,5,0,,,,,,
T6,2,AWD,B,N2,2,74,24,2,1,,6,0,,,,,1,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,2,AWD,B,N2,3,77.8,14,0,1,,6,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,2,AWD,B,N2,4,62,12,1,1,1,6,0,,,,,,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,2,AWD,B,N2,5,62.5,10,0,1,,6,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,2,AWD,B,N2,6,71.5,25,2,1,1,6,0,,,,,1,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,2,AWD,B,N2,7,82,28,7,1,3,5,0,,,,,2,,2,,6,0,,,,,,,3,2,6,0,,,,,1,,4,,6,0,,,,,,
T6,2,AWD,B,N2,8,76.5,30,6,1,2,6,0,,,,,2,,2,,6,0,,,,,,,3,2,6,0,,,,,1,,4,,6,0,,,,,,
T6,2,AWD,B,N2,9,73,22,3,1,1,6,0,,,,,1,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,3,AWD,A,N2,1,74,15,2,1,1,6,0,,,,,,,2,1,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,A,N2,2,67,19,0,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,A,N2,3,72,16,2,1,2,5,1,,,,,,,2,1,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,A,N2,4,79,16,4,1,4,3,0,,,,,,,2,2,3,0,,,,,,,3,2,5,1,,,,,,,4,1,5,0,,,,,,
T6,3,AWD,A,N2,5,88,23,1,1,1,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T6,3,AWD,A,N2,6,74,16,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,A,N2,7,77,8,3,1,2,5,0,,,,,,,2,3,6,0,,,,,,4,3,1,5,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,A,N2,8,73,12,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,A,N2,9,65,11,1,1,1,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,B,N2,1,67.2,22,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,B,N2,2,70,20,10,1,2,5,1,,,,,,,2,2,6,0,,,,,,1,3,2,5,0,,,,,,,4,2,5,0,,,,,,
T6,3,AWD,B,N2,3,69.3,22,7,1,3,4,1,,,,,2,,2,1,5,0,,,,,,,3,1,5,0,,,,,,,4,2,5,0,,,,,,
T6,3,AWD,B,N2,4,70.7,20,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,B,N2,5,84.5,26,0,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,B,N2,6,73,15,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,B,N2,7,68,13,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,B,N2,8,73,19,0,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,B,N2,9,82.2,18,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,4,AWD,A,N2,1,79,15,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T6,4,AWD,A,N2,2,76,19,4,1,1,6,0,,,,,,,2,1,5,1,,,,,,,3,1,4,1,,,,,,,4,1,6,0,,,,,,
T6,4,AWD,A,N2,3,75,14,0,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,4,AWD,A,N2,4,79,16,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,4,AWD,A,N2,5,78,22,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,4,AWD,A,N2,6,80,25,2,1,1,5,1,,,,,,,2,1,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T6,4,AWD,A,N2,7,76.5,17,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T6,4,AWD,A,N2,8,86,12,0,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,4,AWD,A,N2,9,72,13,0,1,,7,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,4,AWD,B,N2,1,72,11,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,4,AWD,B,N2,2,72,19,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,4,AWD,B,N2,3,70.5,16,0,1,,6,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,6,0,,,,,,
T6,4,AWD,B,N2,4,63,8,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,4,AWD,B,N2,5,70,17,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T6,4,AWD,B,N2,6,78.3,25,10,1,4,4,2,,,,,,,2,3,5,0,,,,,,,3,1,5,1,,,,,,,4,1,5,0,,,,,,
T6,4,AWD,B,N2,7,76,24,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,4,AWD,B,N2,8,71,26,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T6,4,AWD,B,N2,9,70,18,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
